"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Url
757244931121;;;ЛЕТО;"Летняя коллекция;Наборы";"Клубничный торт ""Encanto""";;"<div style=""font-size: 18px;"" data-customstyle=""yes"">Лето - это время ярких вкусов и сладких наслаждений. Мы разработали для вас свежие новинки! <br />Погрузитесь в мир ярких оттенков и сладких удовольствий с клубникой в шоколаде - и ваше лето станет по-настоящему волшебным!<br /><br />В клубничном торте 27 ягод.<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Все ингредиенты в нашем наборе съедобны.<br /><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li>Доставка по Москве - 490 руб.</li><li>Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li>Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li></ul></div>";https://static.tildacdn.com/stor3631-6464-4466-b335-363530343539/59170451.jpg;4390.00;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100";c73cXs7cIaUNdmSedAiC;;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-757244931121-klubnichnii-tort-encanto
148678665121;;;NEW;Наборы;"Набор ""Unicorns""";;"<div style=""font-size: 18px;"" data-customstyle=""yes"">Наш прекрасный набор подарить вам не только вкус клубники в бельгийском шоколаде, но и яркие впечатления от увиденного волшебства в коробке.<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Все ингредиенты в нашем наборе съедобны.<br /><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li>Доставка по Москве - 490 руб.</li><li>Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li>Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li></ul></div>";https://static.tildacdn.com/tild6335-3631-4466-b438-333036383761/370b9c58-a17b-47c0-9.JPG;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100";XRaS5FDppVg9OjpuecLv;;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-148678665121-nabor-unicorns
610868440741;;;;;"Набор ""Unicorns"" - 6 Ягод";;;;990.00;;;"Размер:6 Ягод";;ktl6D1xCOhrSdt3pplKn;148678665121;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-148678665121-nabor-unicorns?editionuid=610868440741
822231874361;;;;;"Набор ""Unicorns"" - 9 Ягод";;;;1590.00;;;"Размер:9 Ягод";;udpmta98PDIlYcBMOLLN;148678665121;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-148678665121-nabor-unicorns?editionuid=822231874361
555142065231;;;;;"Набор ""Unicorns"" - 12 Ягод";;;;1890.00;;;"Размер:12 Ягод";;KYtt7NAdxNg8iIpFhnHo;148678665121;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-148678665121-nabor-unicorns?editionuid=555142065231
826131596371;;;;;"Набор ""Unicorns"" - 16 Ягод";;;;2760.00;;;"Размер:16 Ягод";;rINPlbYc2DvblzOrc7dF;148678665121;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-148678665121-nabor-unicorns?editionuid=826131596371
951000529151;;;;;"Набор ""Unicorns"" - 20 Ягод";;;;2990.00;;;"Размер:20 Ягод";;5RK16EthnDBSGfTE3c5Y;148678665121;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-148678665121-nabor-unicorns?editionuid=951000529151
650531443041;;;;;"Набор ""Unicorns"" - 25 Ягод";;;;3790.00;;;"Размер:25 Ягод";;rUtm9scygav1VfSxHVkb;148678665121;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-148678665121-nabor-unicorns?editionuid=650531443041
660873678431;;;;;"Набор ""Unicorns"" - 36 Ягод";;;;4870.00;;;"Размер:36 Ягод";;kz8gtoMg557HvykfE6Tz;148678665121;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-148678665121-nabor-unicorns?editionuid=660873678431
389397112941;;;;Наборы;"Набор ""Sweet""";;"<div style=""font-size: 18px;"" data-customstyle=""yes"">Один из наших самых красивых наборов готов радовать и впечатлять, ведь состоит из разного цвета шоколада, съедобного бисера и сахарной посыпки.#nbsp;<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Все ингредиенты в нашем наборе съедобны.<br /><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li></ul></div>";https://static.tildacdn.com/tild3035-3435-4664-b536-646162343433/1b65769a-781c-4173-a.JPG;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100";uIycVKhk07yn9TBrKr7y;;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-389397112941-nabor-sweet
575886152551;;;;;"Набор ""Sweet"" - 6 Ягод";;;;890.00;;;"Размер:6 Ягод";;xtldcp845ndERaIb8axN;389397112941;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-389397112941-nabor-sweet?editionuid=575886152551
265885401671;;;;;"Набор ""Sweet"" - 9 Ягод";;;;1490.00;;;"Размер:9 Ягод";;TxpULOHKvvVAtGseLMx6;389397112941;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-389397112941-nabor-sweet?editionuid=265885401671
771636458751;;;;;"Набор ""Sweet"" - 12 Ягод";;;;1790.00;;;"Размер:12 Ягод";;S2cXZH5PgmKZlPc7ePfo;389397112941;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-389397112941-nabor-sweet?editionuid=771636458751
410239714371;;;;;"Набор ""Sweet"" - 16 Ягод";;;;2440.00;;;"Размер:16 Ягод";;Za9RfbL52p5JtStluRtE;389397112941;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-389397112941-nabor-sweet?editionuid=410239714371
988157722351;;;;;"Набор ""Sweet"" - 20 Ягод";;;;2890.00;;;"Размер:20 Ягод";;bKXNt1CyKdD74GU3pVRu;389397112941;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-389397112941-nabor-sweet?editionuid=988157722351
395416254391;;;;;"Набор ""Sweet"" - 25 Ягод";;;;3490.00;;;"Размер:25 Ягод";;ck8k1MBMHHFPISebi0Ur;389397112941;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-389397112941-nabor-sweet?editionuid=395416254391
831393109961;;;;;"Набор ""Sweet"" - 36 Ягод";;;;4540.00;;;"Размер:36 Ягод";;c1rzZ8KmUtrg2MYl5F6y;389397112941;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-389397112941-nabor-sweet?editionuid=831393109961
824473096831;;;HIT;"Наборы;23 Февраля;Хиты;1 Сентября;День папы";"Набор ""White &amp; Choco""";;"<div style=""font-size: 18px;"" data-customstyle=""yes"">Прекрасный набор который подойдет под любые случаи жизни, для себя и в подарок!. Орехи с сублимированной малиной и стружка кокоса на белом бельгийском шоколаде ждут вас в наборе#nbsp; ""White &amp; Choco"".<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Все ингредиенты в нашем наборе съедобны.<br /><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li></ul></div>";https://static.tildacdn.com/tild3533-3135-4266-a437-643466386239/2c2cc4fd-5d51-44ad-8.JPG;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100";ETFlr5lufdHstEZOIxoE;;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-824473096831-nabor-white-amp-choco
403104352391;;;;;"Набор ""White &amp; Choco"" - 6 Ягод";;;;890.00;;;"Размер:6 Ягод";;lz1YjSInBJF5nhUoGIym;824473096831;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-824473096831-nabor-white-amp-choco?editionuid=403104352391
300776428451;;;;;"Набор ""White &amp; Choco"" - 9 Ягод";;;;1490.00;;;"Размер:9 Ягод";;aRDiihr1Rt4EF9rh3mHg;824473096831;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-824473096831-nabor-white-amp-choco?editionuid=300776428451
655326474601;;;;;"Набор ""White &amp; Choco"" - 12 Ягод";;;;1790.00;;;"Размер:12 Ягод";;UbxbUZ85d6gXi5dUTRfm;824473096831;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-824473096831-nabor-white-amp-choco?editionuid=655326474601
748301507651;;;;;"Набор ""White &amp; Choco"" - 16 Ягод";;;;2440.00;;;"Размер:16 Ягод";;zaFkMcNjrLDMpPIpfd6l;824473096831;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-824473096831-nabor-white-amp-choco?editionuid=748301507651
343342519291;;;;;"Набор ""White &amp; Choco"" - 20 Ягод";;;;2890.00;;;"Размер:20 Ягод";;z135PE6BRuoakagg2e5I;824473096831;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-824473096831-nabor-white-amp-choco?editionuid=343342519291
743497797221;;;;;"Набор ""White &amp; Choco"" - 25 Ягод";;;;3490.00;;;"Размер:25 Ягод";;X3NdzMEJvyDGRxcpx5dr;824473096831;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-824473096831-nabor-white-amp-choco?editionuid=743497797221
538527091591;;;;;"Набор ""White &amp; Choco"" - 36 Ягод";;;;4540.00;;;"Размер:36 Ягод";;YIGzgkCaaJ3iKNz7plyU;824473096831;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-824473096831-nabor-white-amp-choco?editionuid=538527091591
268901964581;;;HIT;"Наборы;Хиты";"Набор ""Roses Berry""";;"<div style=""font-size: 18px;"" data-customstyle=""yes"">Набор откроет для вас прекрасные узоры на клубничках которые делают наши прекрасные кондитеры, посыпки с сублимированной малиной дополнят ваши вкусовые ощущения.<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Все ингредиенты в нашем наборе съедобны.<br /><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li></ul></div>";https://static.tildacdn.com/tild6261-6232-4439-b063-313733333736/16fc8f68-adbb-4efc-a.JPG;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100";CoOAKO6sjEMxOfpM6MJf;;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-268901964581-nabor-roses-berry
661288636831;;;;;"Набор ""Roses Berry"" - 6 Ягод";;;;890.00;;;"Размер:6 Ягод";;y3HEbdHepticjhZcSiB8;268901964581;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-268901964581-nabor-roses-berry?editionuid=661288636831
321576277131;;;;;"Набор ""Roses Berry"" - 9 Ягод";;;;1490.00;;;"Размер:9 Ягод";;6Tm51TaJIOJhnvaM2IAu;268901964581;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-268901964581-nabor-roses-berry?editionuid=321576277131
416584386091;;;;;"Набор ""Roses Berry"" - 12 Ягод";;;;1790.00;;;"Размер:12 Ягод";;P2bHftc2PU1ayEvluFJj;268901964581;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-268901964581-nabor-roses-berry?editionuid=416584386091
949509534631;;;;;"Набор ""Roses Berry"" - 16 Ягод";;;;2440.00;;;"Размер:16 Ягод";;2XkSm4yk7NS6DRoMK1Es;268901964581;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-268901964581-nabor-roses-berry?editionuid=949509534631
556520969901;;;;;"Набор ""Roses Berry"" - 20 Ягод";;;;2890.00;;;"Размер:20 Ягод";;LZGipTdtjTanJ1Ps3tBm;268901964581;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-268901964581-nabor-roses-berry?editionuid=556520969901
290197425021;;;;;"Набор ""Roses Berry"" - 25 Ягод";;;;3490.00;;;"Размер:25 Ягод";;uRlLOSIEAMehYgYyRR2m;268901964581;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-268901964581-nabor-roses-berry?editionuid=290197425021
577046951341;;;;;"Набор ""Roses Berry"" - 36 Ягод";;;;4540.00;;;"Размер:36 Ягод";;AN8br5vFcDseA3TP3aes;268901964581;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-268901964581-nabor-roses-berry?editionuid=577046951341
961540791471;;;;Наборы;"Набор ""Dream morning""";;"<div style=""font-size: 18px;"" data-customstyle=""yes"">Наш один из самых эстетичных наборов, в него мы собрали клубнички с узорами в посыпках, вафельную стружку, а так же всеми любимую кокосовую стружку в белом бельгийском шоколаде.<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Все ингредиенты в нашем наборе съедобны.<br /><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li></ul></div>";https://static.tildacdn.com/tild6630-3230-4534-b038-663634366431/910eec5d-dbe5-41f6-9.JPG;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100";cvIy3KO95fduRYYxbMdL;;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-961540791471-nabor-dream-morning
748442913941;;;;;"Набор ""Dream morning"" - 6 Ягод";;;;890.00;;;"Размер:6 Ягод";;HZfu0hmEMfLi7deBxXoY;961540791471;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-961540791471-nabor-dream-morning?editionuid=748442913941
338866846681;;;;;"Набор ""Dream morning"" - 9 Ягод";;;;1490.00;;;"Размер:9 Ягод";;jkSg395u0VoAHnmBbMFZ;961540791471;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-961540791471-nabor-dream-morning?editionuid=338866846681
329264262041;;;;;"Набор ""Dream morning"" - 12 Ягод";;;;1790.00;;;"Размер:12 Ягод";;JivJcJX5C3DMi1TKZpYt;961540791471;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-961540791471-nabor-dream-morning?editionuid=329264262041
153555280911;;;;;"Набор ""Dream morning"" - 16 Ягод";;;;2440.00;;;"Размер:16 Ягод";;bpOPR0dFync1pAoLrSb8;961540791471;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-961540791471-nabor-dream-morning?editionuid=153555280911
801390528601;;;;;"Набор ""Dream morning"" - 20 Ягод";;;;2890.00;;;"Размер:20 Ягод";;tHaI0nGkUG42jrT90Pdi;961540791471;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-961540791471-nabor-dream-morning?editionuid=801390528601
767678840781;;;;;"Набор ""Dream morning"" - 25 Ягод";;;;3490.00;;;"Размер:25 Ягод";;XH5cy3728ILyRk5UdzOU;961540791471;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-961540791471-nabor-dream-morning?editionuid=767678840781
479771372171;;;;;"Набор ""Dream morning"" - 36 Ягод";;;;4540.00;;;"Размер:36 Ягод";;APYRcMSeXjADDmsNPs0s;961540791471;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-961540791471-nabor-dream-morning?editionuid=479771372171
204548628981;;;;Наборы;"Набор ""Summer time""";;"<div style=""font-size: 18px;"" data-customstyle=""yes"">Изысканный набор с клубникой в шоколаде украшенной вафельными, воздушными шариками. Этого нам показалось мало и мы добавили в набор свежую голубику, всё это вас ждет в наборе#nbsp; ""Summer time"".<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Все ингредиенты в нашем наборе съедобны.<br /><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li></ul></div>";https://static.tildacdn.com/tild6562-3862-4661-a533-643765316265/927f8b16-a832-4213-b.JPG;;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100";ATsxNTVVhfKd5BlYOGtU;;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-204548628981-nabor-summer-time
795089227361;;;;;"Набор ""Summer time"" - 6 Ягод";;;;890.00;;;"Размер:6 Ягод";;cIovygDr2UJC5ZXcbLzn;204548628981;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-204548628981-nabor-summer-time?editionuid=795089227361
338524843821;;;;;"Набор ""Summer time"" - 9 Ягод";;;;1490.00;;;"Размер:9 Ягод";;nTTlohFRO5kAKAfrEoJE;204548628981;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-204548628981-nabor-summer-time?editionuid=338524843821
480682248641;;;;;"Набор ""Summer time"" - 12 Ягод";;;;1790.00;;;"Размер:12 Ягод";;MVf1CuNSYXeFxIJTU9DS;204548628981;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-204548628981-nabor-summer-time?editionuid=480682248641
570882799991;;;;;"Набор ""Summer time"" - 16 Ягод";;;;2440.00;;;"Размер:16 Ягод";;9U3ylYZXmZueFxptp4xK;204548628981;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-204548628981-nabor-summer-time?editionuid=570882799991
925768888351;;;;;"Набор ""Summer time"" - 20 Ягод";;;;2890.00;;;"Размер:20 Ягод";;I1p0EbfL519Sf6Y4SS4P;204548628981;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-204548628981-nabor-summer-time?editionuid=925768888351
972962899831;;;;;"Набор ""Summer time"" - 25 Ягод";;;;3490.00;;;"Размер:25 Ягод";;vp3fOf41BvaNFkKOGdg2;204548628981;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-204548628981-nabor-summer-time?editionuid=972962899831
246884371341;;;;;"Набор ""Summer time"" - 36 Ягод";;;;4540.00;;;"Размер:36 Ягод";;UX7jOZaKCN14SryLFSMu;204548628981;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-204548628981-nabor-summer-time?editionuid=246884371341
865797325111;;;;Наборы;"Набор ""Mega Box""";;"<div style=""font-size: 18px;"" data-customstyle=""yes"">Самый наш большой набор для любителей всех видов фруктов в шоколаде.<br />Что входит в данный набор:<br />Клубника в шоколаде.<br />Ананасы в шоколаде - 2 шт.<br />Бананы в шоколаде - 3-4 шт.<br />Вафельный рожок с клубникой, малиной и голубикой - 2 шт.<br /><br /><u>Наши конкурентные преимущества:</u><br /><ol><li>Фото-контроль перед отправкой заказчику.</li><li>Бережная курьерская доставка.</li><li>Крепкая и надежная упаковка.</li><li>Постоянная связь с менеджером.</li></ol><br />Все ингредиенты в нашем наборе съедобны.<br /><br />Срок годности набора - 24 часа. Так же рекомендуем хранить ваш заказ в холодильнике, так он будет дольше оставаться свежим и не потеряет своих вкусовых качеств.<br /><br />Представляем вам клубнику, одну из самый вкусных на рынке, об этом нам говорят отзывы наших любимых клиентов. Ягода приезжает к нам рано утром каждый день напрямую от поставщиков, что бы уже в течении дня мы могли порадовать вас вкусным и свежим десертом!<br /><br />Клубника в шоколаде не была бы ею без шоколада.<br />Callebaut - это бельгийский шоколад который стал культовым среди шефов и кондитеров. Его нежнейший вкус и структура незаменимы в нашем деле, поэтому наш выбор пал именно на него.<br /><br />Курьерская доставка осуществлятся круглосуточно 7 дней в неделю.<br /><ul><li style=""text-align: left;"">Доставка по Москве - 490 руб.</li><li style=""text-align: left;"">Доставка за МКАД - рассчитывается индивидуально (от 750 руб.)</li><li style=""text-align: left;"">Минимальный диапазон доставки с у четом приготовления: 2-3 часа</li></ul></div>";https://static.tildacdn.com/tild6631-6630-4366-b863-303533303731/8120d9b9-44aa-44d6-8.JPG;4690.00;;;;"Подарочная открытка:Без открытки=+0;""С днем рождения"" 100 руб.=+100;""С любовью"" 100 руб.=+100;""Хорошего дня"" 100 руб.=+100";u4Cvg4MTgyjZb22bZ9yH;;0;0;0;0;https://deliberry-shop.ru/katalog/tproduct/503828044-865797325111-nabor-mega-box
